name,length,condition,betweenness,total_delay_time,vehicle_count
VHARDEV CULVERT,1.5,A,0.2471453186245907,0,93270
BANAODAB GUPLAR BRIDGE,12.0,A,0.24587946977133718,0,93273
Ratunpur -3 Bridge,8.0,B,0.24461270562607118,0,93270
RUSTOM PUR RCC GIRDER BRIDGE,24.5,A,0.24334594148080518,0,93259
anukandi,3.3433333333333337,A,0.24207643145950178,0,93267
AUSKANDI BOX CULVERT,3.0666666666666664,A,0.24080326027014845,0,93261
Minazpur Bridge,38.0,A,0.23953191966482007,0,93262
MIRAZPUR 1,5.1,A,0.23825874847546674,0,93250
JALALPUR,18.4,A,0.23698740787013836,0,93259
Chaar Nopul Bridge,15.0,A,0.23571423668078506,0,93257
PATUA ADARSHAW BOX CULVERT,9.3,A,0.23443740432338184,0,93258
Aminnagar Bridge,30.0,B,0.23315965667396613,0,93259
Gram Sherpur Bridge,16.75,A,0.231879163148513,0,93258
SHERPWR BOX CULVERT,4.0,A,0.23059500845500996,0,93254
Sherpur Bridge,282.35,D,0.2193030508971006,0,75518
Shadipur Bridge,159.85,D,0.21786695772952663,0,75521
Katen Bridge,25.5,A,0.21642720339390278,0,75514
BAGUMPUR,2.0,A,0.21498378789022904,0,75508
Firozpur Bridge,62.5,C,0.21353671121850537,0,75501
ONISH MILL,22.0,A,0.21208597337873183,0,75513
FASTAM BOX CUL,10.233333333333333,A,0.21063157437090838,0,75513
BROMMON GRAM,13.75,A,0.209173514195035,0,75508
BRAMMOR GRAME BOX CULVERT,2.25,A,0.20771179285111174,0,75497
GOYALA BAZAR,3.0,A,0.20624641033913857,0,75508
GOYNAGAT BOXCULVERT,8.2,A,0.2047773666591155,0,75507
TAJPUR BAZAR BOX,3.0,A,0.20330466181104254,0,75500
CHANDPUR BOX CULVERT,7.2,A,0.20182829579491968,0,75507
SIMMANPUR BOX CULVERT,4.125,A,0.2003482686107469,0,75501
MOHAMMAD PUR CULVERT,2.0,A,0.19886458025852424,0,75491
DAYA MIR BOX CULVERT,1.5,A,0.19737723073825167,0,75502
DAYAMIR BOX CULVERT,3.533333333333333,A,0.19588622004992917,0,75502
FURRA BAZAR CULVERT,2.0,A,0.1943915481935568,0,75493
KURRZ BAZAR BOX CULVERT,2.0,A,0.19289321516913452,0,75497
NAZIR BAZAR,12.4,C,0.19139122097666234,0,75502
KUTUB PUR BOX CULVERT,2.5,A,0.18988556561614026,0,75501
ROSID PUR BOX CULVERT,18.6,A,0.18837624908756828,0,75497
LALA BAZAR START,2.5,A,0.18686327139094638,0,75509
LALA BAZAR,11.8,B,0.18534663252627462,0,75498
LALA BAZAR,2.0,A,0.1838263324935529,0,75502
LALA BAZAR,3.0,B,0.18230237129278132,0,75508
LALA BAZAR,12.2,B,0.18077474892395984,0,75514
KETLIL CULVERT,3.0,A,0.17924346538708844,0,75509
Teli Bazar Bridge,21.4,A,0.17770852068216714,0,75499
CHANDRIPUR,1.5,A,0.17616991480919594,0,75513
FIRUS PUR 1,4.5,B,0.17462764776817485,0,75509
SYHAT RAIL LINE OVER BRIDGE,21.0,A,0.17308171955910384,0,75507
KADAMTALY CULVERT,153.85,A,0.08938467206231308,0,27997
SUCLTY BOX CULVERT,6.9,A,0.08764836311464719,0,28004
MIRA BAZAR CULVERT,4.475,A,0.0859083929989314,0,28000
TILA GOR BOX CULVERT,4.05,A,0.08416476171516571,0,27993
ISLAM PUR BOX CULVERT,2.0,A,0.08241746926335011,0,27998
CHAMILI BAG BOX CULVERT,6.0,A,0.08066651564348461,0,27998
Hatim Para Bridge,8.925,C,0.0789119008555692,0,27997
KHASDIMNAGAR,11.7,A,0.07715362489960391,0,27995
BEEIK ALAKA BRIDGE,9.0,C,0.0753916877755887,0,28001
KHIDIR PUR BOX CULVERT,3.0,A,0.0736260894835236,0,27997
HATIMA BOX CULVERT,10.2,A,0.07185683002340859,0,27996
PILOR CHAK BOX CULVERT,7.725,B,0.07008390939524368,0,27990
BOTESSOR BOX CULVERT,3.0,A,0.06830732759902888,0,27996
PULI BOX CULVERT,7.625,A,0.06652708463476416,0,27994
THAKURRAMATI BOX CULVERT,3.0,A,0.06474318050244955,0,27985
THAKURAMATI BOX CULVERT,6.575,A,0.06295561520208504,0,27993
KHAN BAGAN,6.5,A,0.06116438873367062,0,27990
PANI CHARA,9.0,A,0.059369501097206304,0,27989
OMON PUR,6.85,A,0.05757095229269208,0,27987
OMON PUR,3.0,A,0.05576874232012796,0,27996
HORIPUR,4.5,A,0.053962871179513934,0,27995
Haripur Bridge,90.8,A,0.05215333887085001,0,27994
Korish Bridge,82.0,B,0.050340145394136185,0,27992
SALI RCC GIDER BRIDGE,36.3,B,0.04852329074937246,0,27996
Goyali Bridge,36.0,C,0.046702774936558826,0,27991
Damri Bridge,55.5,B,0.04487859795569529,0,27996
DIGIR PAR,12.4,A,0.04305075980678186,0,27991
DAMA BOX CULVERT,7.6,A,0.04121926048981852,0,27988
borbos bazer,9.1,A,0.039384100004805286,0,27996
Darbast Bazar Bridge,21.75,B,0.037545278351742144,0,27992
DORPOS SUBMARCH,3.0,A,0.035702795530629106,0,27991
SARI GHAT,21.4,A,0.03385665154146616,0,27989
Sari Ghat Bridge,190.5,B,0.032006846384253315,0,27997
ERABOTY,26.0,B,0.03015338005899057,0,27993
SUBMARGE CULVERT,3.0,A,0.028296252565677922,0,27991
BORO GUNG STEEL BEAM AND RCC SLAB,87.2,A,0.026435463904315372,0,27995
Lamapara Bridge,23.9,A,0.024571014074902923,0,27994
CHING GIL STEEL BEAM AND RCC SLAB,79.0,A,0.022702903077440568,0,27991
MUKTTAR PUR RCC GIDER BRIDGE,14.4,A,0.020831130911928314,0,27991
BILAY MORE STEEL BEAM AND RCC SLAB,63.5,B,0.018955697578366158,0,27986
Rang Pani Bridge,33.666666666666664,A,0.0170766030767541,0,27995
Bangla Bazar Bridge,81.0,A,0.015193847407092141,0,27990
Asum Bazar Bridge,36.5,B,0.01330743056938028,0,27990
NOLJURI,39.5,A,0.011417352563618515,0,27990
Noljuri Bridge,24.5,A,0.00952361338980685,0,27989
LRP282,3.5,A,0.007626213047945284,0,27994
LRP283,2.75,A,0.005725151538033816,0,27993
LRP284,5.666666666666667,A,0.0038204288600724454,0,27992
LRP285,16.666666666666668,A,0.0019120450140611737,0,27990
JOGIDISH PUR TEMORIA,4.0,C,0.025720620842572064,0,1451
TELARIA CHARA,18.816666666666663,B,0.023867154517309315,0,1451
DOKHIR SHURMA CULVERT,9.5,B,0.022010027023996667,0,1451
SURMA CULVERT,2.25,B,0.02014923836263412,0,1451
20 NOVEMBER AMTOLI,9.5,B,0.018932815278054273,0,1451
CHADCHURY CULVERT,3.0,C,0.01793423169244358,0,1451
SATH SARI,13.8,A,0.016933817522807933,0,1451
CHANTRI CHARA CULVERTR,6.0,A,0.01593248806115981,0,1451
CHANDRI CULVERT,1.65,A,0.014933904475549119,0,1451
Ram Bhanga Bridge,50.0,A,0.0139362361819509,0,1450
RAMAGANJA CULVERT,16.966666666666665,B,0.012938567888352681,0,1450
KARAGANUT,13.5,D,0.011940899594754462,0,1450
CHANDPUR BOX CULVERT,22.85,A,0.010948723053231095,0,1450
HATUNDA BOX CULVERT,9.24,A,0.009966614723844958,0,1449
NATUM BAZAR BOX CULVERT,3.0,A,0.008987252270496248,0,1449
SIGNHARD BOX CULVERT,2.24,A,0.008010635693184965,0,1449
PICE MILL BOX CULVERT,3.1100000000000003,A,0.00703218853184873,0,1449
NORPATI BOX CULVERT,12.875,C,0.00605282607850002,0,1449
DURGAPUR,9.675,A,0.007204263430194111,0,1450
NEAR SHAIS TAGAMJ BOX CULVERT,4.5,A,0.00906322150753171,0,1450
UBAHATA SLAB CULVERT,4.3,A,0.010918518416819406,0,1450
Mirpur RCC Bridge,22.29,C,0.05448916408668731,0,1515
BINAGOU,19.4,C,0.05270342937034774,0,1515
NATUN BAZAR RCC GIRDER,16.630000000000003,C,0.050915864069983226,0,1515
Karangi Bridge,38.25,B,0.049124637601568814,0,1514
MIRZAPUR BOX CULVERT,3.0,A,0.04733249584114192,0,1516
KACHA BAZAR BOX CULVERT,6.0,A,0.04554584583278988,0,1516
DHLKI BOX CULVERT,10.85,C,0.04376102640846279,0,1515
Sataoan box culvert,2.5,A,0.04235651081531924,0,1516
MOTIGAMJ BOX CULVERT,13.5,A,0.041084254917978395,0,1516
Laiarkal Bridge,16.45,B,0.039811083728625074,0,1516
MOTIGANJ BRIDGE,45.0,A,0.0385397431232967,0,1516
BILASHER PARA BOX CULVERT,20.6,B,0.03726657193394338,0,1516
SRIMANGLE BASTE BRIDGE,12.0,A,0.03599797720465243,0,1516
SIRMONGAL BOX CULVERT,16.9,A,0.03473121305938644,0,1516
NEAR SHRIMANGAL THANA,5.675,A,0.03346719479015787,0,1516
ZOINAG SARA CULVET,14.0,A,0.032201345936904345,0,1516
ESUPPUR CULVERT,9.15,B,0.03093458179163835,0,1516
NOWGAON -2 CULVERT,4.25,A,0.029667817646372354,0,1515
KALIR BAZAR CULVERT,3.0,A,0.028403799377143785,0,1516
SHIRAZ NAGAR,10.066666666666668,C,0.027137950523890265,0,1516
UTTOR KALAPUR,7.949999999999999,D,0.025876678130699122,0,1516
BAGALPUR MASDI CULVERT,5.25,A,0.024614490445495504,0,1516
BHAIRAB GONG CULVERT,6.0,A,0.023351387468279413,0,1516
SHUHAPUR CULVERT,9.4,B,0.022091030367100743,0,1515
GIYASPUR BOX CULVERT,18.7,C,0.02083158855793455,0,1515
CODUPUR BOX CULVERT,7.1,C,0.019569400872730933,0,1516
NETOR SOR BOX CULVERT,9.1,B,0.018309043771552267,0,1516
GOMRA CULVERT,4.5,A,0.017049601962386075,0,1516
pOLISHHIW RD,2.925,A,0.015790160153219882,0,1516
JOGANNATHPUR BOX CULVERT,3.0,A,0.014527972468016265,0,1516
JAGONATH BOX CULVERT,6.0,C,0.013267615366837598,0,1516
KODALIPUR BOX CULVERT,18.45,C,0.012008173557671406,0,1516
TONA BAZAR BOX CULVERT,6.875,A,0.010767952880767198,0,1516
SHAMPASHI CULVERT,12.1,A,0.009531393371912892,0,1516
Kamalpur culvert,1.5,A,0.008296664447083537,0,1516
Khalishpur Bridge,20.8,A,0.009329571483162059,0,1516
KHALESPUR,14.0,A,0.011115306199501624,0,1516
BAHUR BAG,4.5,A,0.012905617375903565,0,1516
Kamarkhali Bridge,34.4,C,0.014697759136330457,0,1516
GORA KHAL BOX CULVERT,3.5,A,0.016487155020719922,0,1516
SHADHAPUR BRIDGE,12.5,A,0.018272889737059487,0,1516
Borak Bridge,101.6,B,0.020057709161386578,0,1516
KHALARGON BOX CULVERT,18.4,B,0.021842528585713665,0,1516
DAUDPUR BOX CULVERT,3.0,A,0.023624602134003327,0,1516
MIRZAPUR BOX CULVERT,6.0,A,0.025403014514243087,0,1516
RATAULI BOX CULVERT,3.75,A,0.0019120450140611737,0,28184
BRIDGE OVER TURAG RIVER(L),51.0,B,0.0038204288600724454,0,28184
PURBO SULTANPUR CULVERT,18.0,A,0.005725151538033816,0,28184
Monu Bridge,137.4,B,0.007626213047945284,0,28179
CHANALE BOX CULVERT,4.75,A,0.00952361338980685,0,28183
ISLAMPUR BOX CULVERT,6.0,A,0.011417352563618515,0,28185
RAISREE SETU BOX CULVERT,18.0,A,0.01330743056938028,0,28187
TALTOLA BOX CULVERT,14.0,A,0.015193847407092141,0,28187
KADOM HATE BOX CULVERT,12.5,A,0.0170766030767541,0,28182
ASRAFUL KAPUL,41.7,C,0.018955697578366158,0,28185
ASRAKAPUL BOX CULVERT,5.7,A,0.020831130911928314,0,28186
CHATURACAHEL BOX CULVERT,2.3,A,0.022702903077440568,0,28185
GOBINDO PATI BOX CULVERT,12.4,A,0.024571014074902923,0,28188
GOBINDO PATI BOX CULVERT,3.0,A,0.026435463904315372,0,28191
MOYNAR DOKAN BOX CULVERT,6.0,B,0.028296252565677922,0,28194
MAHASOHOSRO BOX CULVERT,13.4,A,0.03015338005899057,0,28194
PONIGRAM BOX CULVERT,10.35,A,0.032006846384253315,0,28188
VINAAJURI BOX CULVERT,10.225,A,0.03385665154146616,0,28190
Vonachara Bridge,22.0,C,0.035702795530629106,0,28194
Kuchimora Bridge,19.1,A,0.037545278351742144,0,28192
BRAMMON GRAM BOX CULVERT,3.0,A,0.039384100004805286,0,28194
KARIMPUR BOX CULVERT,3.1,B,0.04121926048981852,0,28196
KARIMPUR BOX CULVERT,5.233333333333333,A,0.04305075980678186,0,28198
Kutalpur Bridge,7.4,C,0.04487859795569529,0,28190
TIKERPAR BOX CULVERT,15.85,B,0.046702774936558826,0,28192
UTTAR BAG BOX CULVERT,3.0,A,0.04852329074937246,0,28197
KALAMOA BOX CULVERT,8.620000000000001,B,0.050340145394136185,0,28199
KHALAI KUL BOX CULVERT,4.175,A,0.05215333887085001,0,28192
LALAPUR BOX CULVERT,12.2,A,0.053962871179513934,0,28193
CHILARCHOK CULVERT,3.8,A,0.05576874232012796,0,28198
MIRZAPUR BOX CULVERT,3.75,A,0.05757095229269208,0,28198
Kacha bahor,11.6,A,0.059369501097206304,0,28191
Karmada culvert,3.0,A,0.06116438873367062,0,28195
FARIDPUR CULVERT,3.8,A,0.06295561520208504,0,28200
LUTPURBOX CULVERT,4.8,C,0.06474318050244955,0,28202
Kushiara culvert,94.23333333333336,A,0.06652708463476416,0,28205
Elaspur steal deck,117.0,C,0.06830732759902888,0,28197
KALPARA BOX CULVERT,5.7,A,0.07008390939524368,0,28188
KUTALPUR BAZER,50.8,B,0.07185683002340859,0,28191
KUTALPUR,36.4,D,0.0736260894835236,0,28197
DHARAMPUR,31.6,B,0.0753916877755887,0,28192
HAJIGANJ,30.3,A,0.07715362489960391,0,28193
HAJIGONJ,15.35,A,0.0789119008555692,0,28195
MOGLA BAZER,20.8,A,0.08066651564348461,0,28189
NAIKHAI BOX CULVERT,3.0,A,0.08241746926335011,0,28192
Jalker Kandi Bridge,32.0,B,0.08416476171516571,0,28186
SIB BARI BOX CULVERT,3.0,A,0.0859083929989314,0,28199
KADAM TALI BOX CULVERT,5.6,B,0.08764836311464719,0,28193
PASTOGOLA BRIDGE,847.9,B,0.24861527759662624,0,27923
EQURIA CULVERT,6.1,C,0.24725606895810023,0,27924
TAHORIA CUL,8.799999999999999,A,0.2458931991515243,0,27924
MOLLABARI CUL,6.1,A,0.2445266681768985,0,27923
BAGOR BRIDGE,24.700000000000003,C,0.24315647603422277,0,27941
KODOMPUR CULVERT (1),10.4,A,0.24178262272349715,0,27926
KODAMMPUR BOX CULVERT,9.45,A,0.24040510824472164,0,27926
ABDULLAPUR BRIDGE,53.0,A,0.2390239325978962,0,27925
VAWARVITY,8.3,A,0.2376390957830209,0,27929
DHALASHARI BRIDGE(1),321.1,B,0.23625059780009566,0,27928
KUSIAMRA(1) BOX CULVERT,22.55,A,0.2348584386491205,0,27926
RAMARKHOLA CULVERT,8.4,A,0.2334626183300955,0,27922
NIMTOLA BRIDGE,27.3,A,0.23206313684302057,0,27930
NEEMTOLA CULVERT,8.3,A,0.23065999418789573,0,27925
Chaltipara Bridge,19.9,A,0.229253190364721,0,27925
Hashara Bridge,20.0,A,0.22784272537349634,0,27924
Hashara-2 Bridge,46.5,A,0.22642859921422182,0,27933
Kewatkhali Bridge,19.9,A,0.22501081188689737,0,27932
KAWAT KHALI 2 BRIDHE,33.2,A,0.22358936339152302,0,27932
DOKHIN AMPARA BOX CULVERT,11.466666666666669,A,0.22216425372809878,0,27929
SHOL GHOR-2,23.0,A,0.22073548289662465,0,27935
Sonbari Bridge,14.2,A,0.2193030508971006,0,27932
BASGAON STAND CULVERT,6.0,A,0.21786695772952663,0,27932
SRINAGOR FERIGHUT BRIDGE,44.75,A,0.21642720339390278,0,27941
SHOMOS PUR BOX CULVERT,29.5,A,0.21498378789022904,0,27935
DOGACHIBAZAR(2),10.3,A,0.21353671121850537,0,27943
KHANBARI BOX CULVERT SARM,10.3,A,0.21208597337873183,0,27942
Shibchar Bridge,41.7,A,0.21063157437090838,0,27946
LRP048,4.6,A,0.209173514195035,0,27949
Pachchar Bridge,46.0,A,0.20771179285111174,0,27948
LRP050,3.6,A,0.20624641033913857,0,27947
Bandarkhola Bridge,21.07,A,0.2047773666591155,0,27947
LRP053,40.13,A,0.20330466181104254,0,27949
Hazi Shariatullah Bridge,456.0,A,0.20182829579491968,0,27947
LRP056,2.6,A,0.2003482686107469,0,27952
LRP059,11.0,A,0.19886458025852424,0,27945
Salildia Bridge.,23.0,A,0.19737723073825167,0,27952
LRP062,10.6,A,0.19588622004992917,0,27952
LRP063,11.14,A,0.1943915481935568,0,27951
Bamonkanda Bridge,32.6,B,0.19289321516913452,0,27955
LRP065,8.5,A,0.19139122097666234,0,27954
LRP066,77.76,A,0.18988556561614026,0,27953
LRP067,5.8,A,0.18837624908756828,0,27953
LRP068,19.55,A,0.18686327139094638,0,27947
Kumar Bridge,109.6,D,0.18534663252627462,0,27955
LRP071,6.8,C,0.1838263324935529,0,27955
LRP072,6.8,B,0.18230237129278132,0,27958
LRP073,9.5,A,0.18077474892395984,0,27956
LRP074,12.15,B,0.17924346538708844,0,27952
LRP075,13.8,B,0.17770852068216714,0,27950
LRP076,6.7,B,0.17616991480919594,0,27949
LRP077,7.6,B,0.17462764776817485,0,27957
LRP078,12.1,D,0.17308171955910384,0,27957
LRP079,6.8,B,0.17153213018198293,0,27955
LRP080,69.15,B,0.16997887963681213,0,27951
LRP081,6.725,A,0.16842196792359143,0,27960
LRP082,12.1,D,0.1668613950423208,0,27958
LRP083,6.75,D,0.16529716099300032,0,27958
LRP084,14.0,D,0.1637292657756299,0,27956
LRP085,13.3,B,0.16215770939020957,0,27962
Chor Pachnodi 1No. Bridge,30.35,C,0.16058249183673937,0,27961
Takerhat Bridge,121.4,B,0.15900361311521924,0,27960
Ak Number Bridge,30.0,B,0.15742107322564924,0,27963
Bolgram Bridge,9.5,B,0.1558348721680293,0,27963
Rajoir Boro Bridge,54.4,C,0.15424500994235948,0,27961
LRP092,6.05,B,0.15265148654863978,0,27954
LRP093,7.56,C,0.15105430198687014,0,27962
LRP094,7.175,C,0.14945345625705062,0,27962
LRP095,36.76,D,0.1478489493591812,0,27957
LRP096,36.1,B,0.14624078129326185,0,27955
LRP097,6.05,C,0.14462895205929263,0,27964
LRP098,63.75,A,0.1430134616572735,0,27963
LRP099,55.49,B,0.14139431008720446,0,27960
LRP100,18.6,C,0.1397714973490855,0,27956
LRP101,42.8,A,0.13814502344291668,0,27966
LRP103,22.65,A,0.13651488836869793,0,27962
LRP104,7.675000000000001,B,0.1348810921264293,0,27962
LRP105,6.45,D,0.13324363471611075,0,27966
LRP106,10.1,A,0.1316025161377423,0,27963
LRP107,6.5,C,0.12995773639132394,0,27962
LRP108,27.4,C,0.1283092954768557,0,27962
LRP109,11.9,D,0.12665719339433754,0,27969
LRP110,15.925,D,0.1250014301437695,0,27967
LRP112,15.5,B,0.12334200572515154,0,27964
LRP113,8.3,B,0.12167892013848368,0,27962
LRP114,19.9,C,0.12001217338376592,0,27966
Bourgata bridge,55.87,C,0.11834176546099827,0,27964
LRP117,6.73,A,0.1166676963701807,0,27966
LRP118,1.83,C,0.11498996611131324,0,27966
LRP119,6.6,A,0.11330857468439587,0,27965
LRP120,4.28,A,0.1116235220894286,0,27961
LRP121,6.78,A,0.10993480832641143,0,27968
Souderkhal bridge,17.25,C,0.10824243339534437,0,27965
LRP124,31.05,A,0.10654639729622739,0,27962
Lakherajkosba bridge,26.95,C,0.10484670002906052,0,27971
LRP126,1.86,A,0.10314334159384375,0,27967
LRP127,23.6,B,0.10143632199057707,0,27966
Asokoti bridge,27.5,C,0.09972564121926049,0,27962
LRP130,7.133333333333333,C,0.098011299279894,0,27970
Lalpur bridge,8.25,C,0.09629329617247763,0,27966
LRP132,3.4,A,0.09457163189701134,0,27964
LRP133,9.575,D,0.09284630645349516,0,27961
LRP134,1.8,B,0.09111731984192907,0,27967
LRP135,11.9,B,0.08938467206231308,0,27967
LRP136,3.65,A,0.08764836311464719,0,27962
LRP137,3.6,A,0.0859083929989314,0,27971
LRP138,13.9,D,0.08416476171516571,0,27971
LRP139,5.0,A,0.08241746926335011,0,27969
LRP141,8.3,A,0.08066651564348461,0,27972
LRP143,8.5,A,0.0789119008555692,0,27969
Jalil bridge,289.95,A,0.07715362489960391,0,27971
Capt. Mohiuddin Jahangir bridge,386.94,A,0.0753916877755887,0,27990
LRP151,10.3,A,0.0736260894835236,0,27970
Rahamatpur bridge,32.3,A,0.07185683002340859,0,27969
LRP153,3.325,A,0.07008390939524368,0,27967
LRP154,3.9,A,0.06830732759902888,0,27972
LRP155,3.6,A,0.06652708463476416,0,27968
LRP156,6.75,A,0.06474318050244955,0,27966
LRP157,3.6,A,0.06295561520208504,0,27970
LRP158,3.6,A,0.06116438873367062,0,27967
LRP159,3.6,A,0.059369501097206304,0,27965
LRP160,3.5,B,0.05757095229269208,0,27962
LRP161,2.6,A,0.05576874232012796,0,27969
LRP162,6.65,A,0.053962871179513934,0,27969
LRP163,5.0,B,0.05215333887085001,0,27967
LRP164,12.75,B,0.050340145394136185,0,27966
LRP165,12.8,A,0.04852329074937246,0,27961
Sagardi bridge,12.2,C,0.046702774936558826,0,27965
LRP168,3.6,B,0.04487859795569529,0,27958
LRP169,3.6,A,0.04305075980678186,0,27958
LRP172,8.1,A,0.04121926048981852,0,27964
LRP173,6.75,A,0.039384100004805286,0,27960
LRP174,3.7,A,0.037545278351742144,0,27964
LRP175,6.7,B,0.035702795530629106,0,27963
LRP176,8.45,A,0.03385665154146616,0,27960
Boalia Bazar Bridge,39.7,C,0.032006846384253315,0,27962
LRP179,5.1,A,0.03015338005899057,0,27960
LRP180,10.0,A,0.028296252565677922,0,27955
LRP181,3.6,A,0.026435463904315372,0,27964
Bakerganj Steel Bridge,18.6,C,0.024571014074902923,0,27962
LRP184,6.75,B,0.022702903077440568,0,27957
LRP185,14.35,C,0.020831130911928314,0,27966
LRP186,10.05,B,0.018955697578366158,0,27963
LRP188,10.0,B,0.0170766030767541,0,27956
LRP189,6.8,A,0.015193847407092141,0,27964
Moukorou Bridge,79.03,B,0.01330743056938028,0,27963
LRP195,5.949999999999999,A,0.011417352563618515,0,27956
Moddho Badorpur Bridge,12.9,A,0.00952361338980685,0,27955
LRP197,5.1,A,0.007626213047945284,0,27961
LRP198,29.82333333333333,A,0.005725151538033816,0,27958
LRP199,7.6,A,0.0038204288600724454,0,27957
LRP200,17.15,A,0.0019120450140611737,0,27956
